url,photo_url,brand,title,original_price,current_price,discount
https://mobelix.com.mk/mk/proizvodi/samsung-fast-type-c-power-adapter,https://mobelix.com.mk/storage/app/uploads/public/5bf/fa8/0bc/thumb_1497_550_800_0_0_crop.jpg,Samsung,Fast Type C Power Adapter,,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-fast-micro-usb-power-adapter,https://mobelix.com.mk/storage/app/uploads/public/5bf/fa5/6b1/thumb_1496_550_800_0_0_crop.jpg,Samsung,Fast Micro Usb Power Adapter,,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/apple-usb-power-adapter,https://mobelix.com.mk/storage/app/uploads/public/5bf/fa4/6b5/thumb_1495_550_800_0_0_crop.jpg,Apple,Usb Power Adapter,,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/apple-iphone-xs-max-silicone-case,https://mobelix.com.mk/storage/app/uploads/public/5bf/f0b/d02/thumb_1494_550_800_0_0_crop.jpg,Apple,iPhone XS Max Silicone Case,,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/puloka-ip6-ip7-ip7-plus-ipx-s8-s9-s9-plus-2,https://mobelix.com.mk/storage/app/uploads/public/5be/168/a1a/thumb_1451_550_800_0_0_crop.jpg,Puloka,"iP6, iP7, iP7 Plus, iPx, S8, S9, S9 Plus",,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/puloka-ip6-ip7-ip7-plus-ipx-s9-s9-plus-4,https://mobelix.com.mk/storage/app/uploads/public/5be/16b/fc6/thumb_1463_550_800_0_0_crop.jpg,Puloka,"iP6, iP7, iP7 Plus, iPx, S9, S9 Plus",,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/puloka-ip6-ip7-ip7-plus-ipx-s9-s9-plus-3,https://mobelix.com.mk/storage/app/uploads/public/5be/16a/0ba/thumb_1456_550_800_0_0_crop.jpg,Puloka,"iP6, iP7, iP7 Plus, iPx, S9, S9 Plus",,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/puloka-ip6-ip7-ip7-plus-ipx-s9-s9-plus-2,https://mobelix.com.mk/storage/app/uploads/public/5be/162/217/thumb_1438_550_800_0_0_crop.jpg,Puloka,"iP6, iP7, iP7 Plus, iPx, S9, S9 Plus",,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/puloka-ip7-ip7-plus-ipx,https://mobelix.com.mk/storage/app/uploads/public/5be/167/6e3/thumb_1447_550_800_0_0_crop.jpg,Puloka,"iP7, iP7 Plus, iPX",,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/puloka-ip6-ip7-ip7-plus-ipx-s9-s9-plus,https://mobelix.com.mk/storage/app/uploads/public/5be/167/f4a/thumb_1448_550_800_0_0_crop.jpg,Puloka,"iP6, iP7, iP7 Plus, iPx, S9, S9 Plus",,500.00 ден,
